[2023-03-04 18-27-24] d=  7, evals=1.0e+03, k= 50, k_top=  5
   rev  : [s =  1.9e+01] цмерки

#   165 : loss = -1.3e+01
   inp  : [s =  4.1e+01] ояъыцны
   out  : [s =  2.8e+01] oyatsny
   rev  : [s =  1.3e+01] оятный

#   166 : loss = -1.3e+01
   inp  : [s =  4.4e+01] кнтбхцы
   out  : [s =  3.1e+01] kntbhts
   rev  : [s =  3.1e+01] kntbhts

#   167 : loss = -1.3e+01
   inp  : [s =  4.7e+01] глфмвпг
   out  : [s =  3.4e+01] glfmvpg
   rev  : [s =  3.4e+01] glfmvpg

#   168 : loss = -1.3e+01
   inp  : [s =  5.1e+01] бхыфюъп
   out  : [s =  3.8e+01] bhyfyup
   rev  : [s =  4.2e+01] бхифьюп

#   169 : loss = -1.3e+01
   inp  : [s =  4.1e+01] кыанхье
   out  : [s =  2.8e+01] kyanhye
   rev  : [s =  1.3e+01] канье
   WRN  : rev != "kanye"

#   170 : loss = -1.3e+01
   inp  : [s =  4.2e+01] жхнаеыь
   out  : [s =  2.9e+01] zhknay
   rev  : [s =  1.4e+01] знай

#   171 : loss = -1.3e+01
   inp  : [s =  3.4e+01] ктлуксь
   out  : [s =  2.1e+01] ktluks
   rev  : [s =  2.8e+01] ктлуки

#   172 : loss = -1.3e+01
   inp  : [s =  4.2e+01] нйъаюак
   out  : [s =  2.9e+01] nyayuak
   rev  : [s =  2.4e+01] ньяюак

#   173 : loss = -1.3e+01
   inp  : [s =  4.8e+01] гэюпщыц
   out  : [s =  3.6e+01] geupschits
   rev  : [s =  2.7e+01] гупщицы

#   174 : loss = -1.3e+01
   inp  : [s =  3.6e+01] эувыйдр
   out  : [s =  2.3e+01] euvydr
   rev  : [s =  3.2e+01] эввидр

#   175 : loss = -1.3e+01
   inp  : [s =  4.2e+01] цънъыжё
   out  : [s =  2.9e+01] tsnizhe
   rev  : [s =  1.8e+01] цниже

#   176 : loss = -1.3e+01
   inp  : [s =  4.3e+01] ыюхюнтэ
   out  : [s =  3.0e+01] yuhunte
   rev  : [s =  2.3e+01] юхунте

#   177 : loss = -1.3e+01
   inp  : [s =  4.6e+01] твъыкмю
   out  : [s =  3.4e+01] tvykmyu
   rev  : [s =  3.9e+01] твыкмью

#   178 : loss = -1.2e+01
   inp  : [s =  3.9e+01] жзьзэшж
   out  : [s =  2.6e+01] zhzeshzh
   rev  : [s =  9.6e+00] жжж
   WRN  : rev != "zhzhzh"

#   179 : loss = -1.2e+01
   inp  : [s =  3.2e+01] флыпьюл
   out  : [s =  2.0e+01] flypool
   rev  : [s =  4.0e+01] летающий бассейн
   WRN  : rev != "fly pool"

#   180 : loss = -1.2e+01
   inp  : [s =  4.7e+01] лтзшйёч
   out  : [s =  3.4e+01] ltzshyech
   rev  : [s =  2.2e+01] лцшеч

#   181 : loss = -1.2e+01
   inp  : [s =  3.8e+01] сьшукзв
   out  : [s =  2.6e+01] shukzv
   rev  : [s =  2.6e+01] шукзв

#   182 : loss = -1.2e+01
   inp  : [s =  4.7e+01] ккдмыёщ
   out  : [s =  3.4e+01] kkdmyesh
   rev  : [s =  3.9e+01] ккдмиеш

#   183 : loss = -1.2e+01
   inp  : [s =  4.0e+01] бэяцёут
   out  : [s =  2.8e+01] beyaceut
   rev  : [s =  3.2e+01] бейсеут

#   184 : loss = -1.2e+01
   inp  : [s =  3.8e+01] яхытьэд
   out  : [s =  2.6e+01] yahyted
   rev  : [s =  3.2e+01] яхытед

#   185 : loss = -1.2e+01
   inp  : [s =  4.2e+01] шшжмфъэ
   out  : [s =  3.0e+01] shshmfe
   rev  : [s =  2.7e+01] шшмфе

#   186 : loss = -1.2e+01
   inp  : [s =  3.4e+01] рбьссон
   out  : [s =  2.2e+01] rbsson
   rev  : [s =  1.8e+01] робсон
   WRN  : rev != "robson"

#   187 : loss = -1.2e+01
   inp  : [s =  4.2e+01] рпллцбё
   out  : [s =  3.0e+01] rpllcbe
   rev  : [s =  3.0e+01] rpllcbe

#   188 : loss = -1.2e+01
   inp  : [s =  3.5e+01] дъяйёйд
   out  : [s =  2.3e+01] dyaid
   rev  : [s =  2.0e+01] диада
   WRN  : rev != "dyad"

#   189 : loss = -1.2e+01
   inp  : [s =  4.2e+01] смгьбцш
   out  : [s =  3.0e+01] smgbtsh
   rev  : [s =  3.8e+01] смгбтш

#   190 : loss = -1.2e+01
   inp  : [s =  4.6e+01] ъухвмгс
   out  : [s =  3.4e+01] bkhvmgs
   rev  : [s =  4.6e+01] бхвмгс

#   191 : loss = -1.2e+01
   inp  : [s =  4.4e+01] чыуъшэб
   out  : [s =  3.2e+01] chyusheb
   rev  : [s =  2.1e+01] чюшеб

#   192 : loss = -1.2e+01
   inp  : [s =  4.3e+01] ъфоъкцж
   out  : [s =  3.1e+01] bfoqcj
   rev  : [s =  3.1e+01] bfoqcj

#   193 : loss = -1.2e+01
   inp  : [s =  4.8e+01] есмпжвб
   out  : [s =  3.6e+01] esmpjvb
   rev  : [s =  3.6e+01] esmpjvb

#   194 : loss = -1.2e+01
   inp  : [s =  4.3e+01] сьрмцтц
   out  : [s =  3.1e+01] srmctc
   rev  : [s =  3.1e+01] srmctc

#   195 : loss = -1.2e+01
   inp  : [s =  4.1e+01] даъыедч
   out  : [s =  2.9e+01] yesyedch
   rev  : [s =  2.3e+01] даедч

#   196 : loss = -1.2e+01
   inp  : [s =  4.6e+01] дввкрбд
   out  : [s =  3.4e+01] dvvkrbd
   rev  : [s =  3.4e+01] dvvkrbd

#   197 : loss = -1.2e+01
   inp  : [s =  3.7e+01] бльыриё
   out  : [s =  2.5e+01] blyrie
   rev  : [s =  1.9e+01] блири

#   198 : loss = -1.2e+01
   inp  : [s =  4.4e+01] лтгэмцр
   out  : [s =  3.2e+01] ltgemcr
   rev  : [s =  3.2e+01] ltgemcr

#   199 : loss = -1.2e+01
   inp  : [s =  4.3e+01] тыцсмик
   out  : [s =  3.1e+01] tytsmik
   rev  : [s =  3.0e+01] тыцмик

#   200 : loss = -1.2e+01
   inp  : [s =  4.5e+01] бплббйы
   out  : [s =  3.3e+01] bplbbyy
   rev  : [s =  3.3e+01] bplbbyy

#   201 : loss = -1.2e+01
   inp  : [s =  4.9e+01] шлзцнрб
   out  : [s =  3.7e+01] shlztsnrb
   rev  : [s =  4.9e+01] шлзцнрб

#   202 : loss = -1.2e+01
   inp  : [s =  4.7e+01] аэъёсця
   out  : [s =  3.5e+01] aeescia
   rev  : [s =  3.1e+01] аээския

#   203 : loss = -1.2e+01
   inp  : [s =  3.6e+01] аняжьгш
   out  : [s =  2.5e+01] anyagsh
   rev  : [s =  2.7e+01] аньягш

#   204 : loss = -1.1e+01
   inp  : [s =  4.5e+01] шмдмбэе
   out  : [s =  3.3e+01] smdmbee
   rev  : [s =  3.3e+01] smdmbee

#   205 : loss = -1.1e+01
   inp  : [s =  3.6e+01] леъздёх
   out  : [s =  2.4e+01] lesdech
   rev  : [s =  2.9e+01] лесдек

#   206 : loss = -1.1e+01
   inp  : [s =  3.6e+01] зыбэбад
   out  : [s =  2.5e+01] zybabad
   rev  : [s =  3.1e+01] зыбабад

#   207 : loss = -1.1e+01
   inp  : [s =  3.6e+01] тийббьх
   out  : [s =  2.5e+01] tiibbh
   rev  : [s =  2.5e+01] tiibbh

#   208 : loss = -1.1e+01
   inp  : [s =  4.8e+01] кебщжэъ
   out  : [s =  3.7e+01] kebshzhe
   rev  : [s =  1.9e+01] кебше

#   209 : loss = -1.1e+01
   inp  : [s =  4.2e+01] пбирфщт
   out  : [s =  3.1e+01] pbirfsht
   rev  : [s =  3.8e+01] пбирфшт

#   210 : loss = -1.1e+01
   inp  : [s =  4.4e+01] сцлсуэч
   out  : [s =  3.2e+01] sclsuech
   rev  : [s =  3.4e+01] scl такой
   WRN  : rev != "scl such"

#   211 : loss = -1.1e+01
   inp  : [s =  5.5e+01] щнбтмзъ
   out  : [s =  4.4e+01] schnbtmz
   rev  : [s =  4.7e+01] шнбтмз

#   212 : loss = -1.1e+01
   inp  : [s =  3.7e+01] мэсгьзя
   out  : [s =  2.6e+01] mesgja
   rev  : [s =  3.0e+01] месгья

#   213 : loss = -1.1e+01
   inp  : [s =  4.1e+01] сахкььк
   out  : [s =  3.0e+01] sahkk
   rev  : [s =  2.8e+01] сахкк

#   214 : loss = -1.1e+01
   inp  : [s =  4.9e+01] пвдоацэ
   out  : [s =  3.8e+01] pvdoatse
   rev  : [s =  3.8e+01] pvdoatse

#   215 : loss = -1.1e+01
   inp  : [s =  3.3e+01] умсафые
   out  : [s =  2.2e+01] umsafy
   rev  : [s =  2.5e+01] небезопасный
   WRN  : rev != "unsafe"

#   216 : loss = -1.1e+01
   inp  : [s =  4.1e+01] шъитбфс
   out  : [s =  2.9e+01] shitbfs
   rev  : [s =  2.8e+01] говнюки

#   217 : loss = -1.1e+01
   inp  : [s =  3.7e+01] абдаюяь
   out  : [s =  2.6e+01] abdayuya
   rev  : [s =  3.3e+01] абаюдайя
   WRN  : rev != "abayudaya"

#   218 : loss = -1.1e+01
   inp  : [s =  4.0e+01] сюъжннц
   out  : [s =  2.9e+01] sjnnc
   rev  : [s =  2.9e+01] sjnnc

#   219 : loss = -1.1e+01
   inp  : [s =  4.2e+01] щосрхйв
   out  : [s =  3.1e+01] schosrhyv
   rev  : [s =  3.1e+01] шосрхив

#   220 : loss = -1.1e+01
   inp  : [s =  4.1e+01] фякдхль
   out  : [s =  3.0e+01] fiakdhl
   rev  : [s =  4.1e+01] фиакдхл

#   221 : loss = -1.1e+01
   inp  : [s =  4.3e+01] кзьохчр
   out  : [s =  3.2e+01] kzohhr
   rev  : [s =  2.4e+01] кзохр

#   222 : loss = -1.1e+01
   inp  : [s =  3.8e+01] уярыцёь
   out  : [s =  2.7e+01] uyaryce
   rev  : [s =  2.5e+01] уярыце

#   223 : loss = -1.1e+01
   inp  : [s =  4.0e+01] мъгцфтп
   out  : [s =  2.9e+01] mgtsftp
   rev  : [s =  2.9e+01] mgtsftp

#   224 : loss = -1.1e+01
   inp  : [s =  3.8e+01] хйсъкыд
   out  : [s =  2.8e+01] hyskyd
   rev  : [s =  2.1e+01] хискид

#   225 : loss = -1.1e+01
   inp  : [s =  4.2e+01] бцъяофы
   out  : [s =  3.1e+01] bcyafy
   rev  : [s =  3.1e+01] bcyafy

#   226 : loss = -1.1e+01
   inp  : [s =  5.0e+01] экзщйтщ
   out  : [s =  4.0e+01] exschytsch
   rev  : [s =  3.3e+01] эксшитч

#   227 : loss = -1.1e+01
   inp  : [s =  3.9e+01] таыйтяя
   out  : [s =  2.8e+01] tayyaya
   rev  : [s =  2.1e+01] тайяя

#   228 : loss = -1.1e+01
   inp  : [s =  3.9e+01] шъъьиёш
   out  : [s =  2.8e+01] shyiesh
   rev  : [s =  3.1e+01] застенчивый
   WRN  : rev != "shyish"

#   229 : loss = -1.0e+01
   inp  : [s =  4.0e+01] ёртпщьи
   out  : [s =  2.9e+01] ertpschi
   rev  : [s =  2.6e+01] ертпщи

#   230 : loss = -1.0e+01
   inp  : [s =  4.0e+01] жьеъубч
   out  : [s =  3.0e+01] zheubch
   rev  : [s =  2.3e+01] хойбах
   WRN  : rev != "heubach"

#   231 : loss = -1.0e+01
   inp  : [s =  4.3e+01] гыфмвёо
   out  : [s =  3.3e+01] gyfmveo
   rev  : [s =  3.3e+01] gyfmveo

#   232 : loss = -1.0e+01
   inp  : [s =  4.8e+01] мфлшщйы
   out  : [s =  3.7e+01] mflshshyy
   rev  : [s =  3.6e+01] мфлшшый

#   233 : loss = -1.0e+01
   inp  : [s =  3.3e+01] минйынь
   out  : [s =  2.3e+01] minyin
   rev  : [s =  2.1e+01] миниин

#   234 : loss = -1.0e+01
   inp  : [s =  3.9e+01] аитвюшъ
   out  : [s =  2.9e+01] aitvyush
   rev  : [s =  2.8e+01] айтвюш

#   235 : loss = -1.0e+01
   inp  : [s =  4.1e+01] щъаымпщ
   out  : [s =  3.1e+01] schaimpsch
   rev  : [s =  2.5e+01] шаймпш

#   236 : loss = -1.0e+01
   inp  : [s =  3.8e+01] ккзёкэй
   out  : [s =  2.8e+01] kkzekei
   rev  : [s =  3.2e+01] ккзекей

#   237 : loss = -1.0e+01
   inp  : [s =  3.5e+01] ипооуси
   out  : [s =  2.5e+01] ipoosi
   rev  : [s =  1.6e+01] ипуси

#   238 : loss = -1.0e+01
   inp  : [s =  3.9e+01] рчфсэъм
   out  : [s =  2.9e+01] rffsem
   rev  : [s =  2.3e+01] рффсем

#   239 : loss = -1.0e+01
   inp  : [s =  3.1e+01] наъфилё
   out  : [s =  2.1e+01] on the profile
   rev  : [s =  1.6e+01] в профиле

#   240 : loss = -1.0e+01
   inp  : [s =  4.5e+01] бтжжлын
   out  : [s =  3.5e+01] btzhzhlin
   rev  : [s =  4.1e+01] бтжжлин

#   241 : loss = -9.9e+00
   inp  : [s =  4.2e+01] лъиьхшя
   out  : [s =  3.2e+01] лихшшшшшшшш
   rev  : [s =  2.4e+01] Shhh shhh
   WRN  : rev != "лишшшшшшшш"

#   242 : loss = -9.8e+00
   inp  : [s =  4.4e+01] зсабснх
   out  : [s =  3.5e+01] zsabsnh
   rev  : [s =  3.5e+01] zsabsnh

#   243 : loss = -9.8e+00
   inp  : [s =  3.9e+01] шешъыъв
   out  : [s =  2.9e+01] sheshyv
   rev  : [s =  1.7e+01] шешив

#   244 : loss = -9.8e+00
   inp  : [s =  3.9e+01] пыцунбъ
   out  : [s =  2.9e+01] pytsunb
   rev  : [s =  3.3e+01] пыцунб

#   245 : loss = -9.8e+00
   inp  : [s =  4.5e+01] гюйтхжю
   out  : [s =  3.5e+01] gyuthju
   rev  : [s =  3.3e+01] гютджу

#   246 : loss = -9.7e+00
   inp  : [s =  2.7e+01] шубъемп
   out  : [s =  1.7e+01] fur coat
   rev  : [s =  1.4e+01] шуба

#   247 : loss = -9.7e+00
   inp  : [s =  3.7e+01] мйлйлпб
   out  : [s =  2.7e+01] mailpb
   rev  : [s =  3.0e+01] почта pb
   WRN  : rev != "mail pb"

#   248 : loss = -9.7e+00
   inp  : [s =  3.6e+01] нцфмфьк
   out  : [s =  2.6e+01] ncfmfc
   rev  : [s =  2.6e+01] ncfmfc

#   249 : loss = -9.7e+00
   inp  : [s =  4.7e+01] отйдфдц
   out  : [s =  3.8e+01] otydfdc
   rev  : [s =  3.8e+01] otydfdc

#   250 : loss = -9.7e+00
   inp  : [s =  4.5e+01] вхъзлтч
   out  : [s =  3.6e+01] vhzltch
   rev  : [s =  3.7e+01] вхзлтч

#   251 : loss = -9.7e+00
   inp  : [s =  4.4e+01] кыярквп
   out  : [s =  3.4e+01] kyarkvp
   rev  : [s =  3.6e+01] кьярквп

#   252 : loss = -9.7e+00
   inp  : [s =  4.6e+01] штшнлфж
   out  : [s =  3.6e+01] shtshnlfj
   rev  : [s =  3.2e+01] шешнааг
   WRN  : rev != "sheshnaag"

#   253 : loss = -9.6e+00
   inp  : [s =  3.8e+01] одуоунё
   out  : [s =  2.8e+01] oduoune
   rev  : [s =  2.3e+01] одуун

#   254 : loss = -9.6e+00
   inp  : [s =  4.2e+01] шмлзъюъ
   out  : [s =  3.2e+01] schmlzyu
   rev  : [s =  2.4e+01] шмальци
   WRN  : rev != "schmaltzy"

#   255 : loss = -9.6e+00
   inp  : [s =  3.1e+01] афдардж
   out  : [s =  2.1e+01] afdarj
   rev  : [s =  3.1e+01] афдардж

#   256 : loss = -9.5e+00
   inp  : [s =  3.9e+01] мыьёэгу
   out  : [s =  2.9e+01] myeegu
   rev  : [s =  1.4e+01] мой друг
   WRN  : rev != "myegy"

#   257 : loss = -9.5e+00
   inp  : [s =  3.5e+01] цыйбнуб
   out  : [s =  2.6e+01] tsybnub
   rev  : [s =  2.5e+01] стабхаб
   WRN  : rev != "stubhub"

#   258 : loss = -9.5e+00
   inp  : [s =  4.5e+01] клшоцлй
   out  : [s =  3.5e+01] klshotsly
   rev  : [s =  4.1e+01] клшотслы

#   259 : loss = -9.5e+00
   inp  : [s =  3.4e+01] нъыдабо
   out  : [s =  2.5e+01] nydabo
   rev  : [s =  2.2e+01] нидабо

#   260 : loss = -9.5e+00
   inp  : [s =  4.2e+01] щюлжоап
   out  : [s =  3.3e+01] schuljoap
   rev  : [s =  4.1e+01] шульджоап

#   261 : loss = -9.4e+00
   inp  : [s =  3.9e+01] зхтякск
   out  : [s =  3.0e+01] zhtyaksk
   rev  : [s =  2.1e+01] ztyx
   WRN  : rev != "ztyx"

#   262 : loss = -9.4e+00
   inp  : [s =  4.0e+01] йсжиосё
   out  : [s =  3.1e+01] ysjiose
   rev  : [s =  3.1e+01] ysjiose

#   263 : loss = -9.4e+00
   inp  : [s =  4.1e+01] ъфхпяпь
   out  : [s =  3.1e+01] bfhpyap
   rev  : [s =  3.1e+01] bfhpyap

#   264 : loss = -9.3e+00
   inp  : [s =  4.4e+01] рьщщыьш
   out  : [s =  3.5e+01] rschschys
   rev  : [s =  2.3e+01] рщщис

#   265 : loss = -9.3e+00
   inp  : [s =  4.0e+01] трллпнд
   out  : [s =  3.1e+01] trllpnd
   rev  : [s =  4.0e+01] трллпнд

#   266 : loss = -9.3e+00
   inp  : [s =  3.6e+01] еаофёэе
   out  : [s =  2.6e+01] eaofee
   rev  : [s =  2.6e+01] eaofee

#   267 : loss = -9.2e+00
   inp  : [s =  3.8e+01] чавбэбъ
   out  : [s =  2.9e+01] chavweb
   rev  : [s =  2.9e+01] чаввеб

#   268 : loss = -9.2e+00
   inp  : [s =  4.5e+01] пэёбщрк
   out  : [s =  3.6e+01] peebschrk
   rev  : [s =  3.9e+01] пибшрк

#   269 : loss = -9.2e+00
   inp  : [s =  3.7e+01] щюрэсшо
   out  : [s =  2.8e+01] schuressho
   rev  : [s =  2.3e+01] шурешо

#   270 : loss = -9.1e+00
   inp  : [s =  4.3e+01] ьтчлзнк
   out  : [s =  3.4e+01] bchlznk
   rev  : [s =  4.2e+01] бчлзнк

#   271 : loss = -9.1e+00
   inp  : [s =  4.6e+01] нпцйяшя
   out  : [s =  3.7e+01] npcyashya
   rev  : [s =  3.7e+01] нпцяшья

#   272 : loss = -9.0e+00
   inp  : [s =  4.3e+01] зчашзйь
   out  : [s =  3.4e+01] zchashzy
   rev  : [s =  3.3e+01] зчашзы

#   273 : loss = -9.0e+00
   inp  : [s =  5.1e+01] ёысмбцб
   out  : [s =  4.2e+01] eysmbcb
   rev  : [s =  4.2e+01] eysmbcb

#   274 : loss = -9.0e+00
   inp  : [s =  3.8e+01] щютаихэ
   out  : [s =  2.9e+01] schutaihe
   rev  : [s =  2.9e+01] шутайхе

#   275 : loss = -9.0e+00
   inp  : [s =  4.1e+01] фаяыэдж
   out  : [s =  3.2e+01] fayayage
   rev  : [s =  3.1e+01] фаяяге

#   276 : loss = -9.0e+00
   inp  : [s =  4.2e+01] южрдёжс
   out  : [s =  3.3e+01] southdezhs
   rev  : [s =  3.6e+01] южнодежс

#   277 : loss = -9.0e+00
   inp  : [s =  4.5e+01] лгтчгьш
   out  : [s =  3.6e+01] lgtchgsh
   rev  : [s =  3.8e+01] лгтчгш

#   278 : loss = -9.0e+00
   inp  : [s =  3.5e+01] пдлечиъ
   out  : [s =  2.6e+01] pdlechi
   rev  : [s =  2.4e+01] пдлечи

#   279 : loss = -9.0e+00
   inp  : [s =  5.0e+01] гжхдщлк
   out  : [s =  4.1e+01] gzhhdschlk
   rev  : [s =  5.0e+01] гжхдщлк

#   280 : loss = -8.9e+00
   inp  : [s =  4.4e+01] ёсъуфяф
   out  : [s =  3.5e+01] esufyaf
   rev  : [s =  3.7e+01] эсуфьяф

#   281 : loss = -8.9e+00
   inp  : [s =  4.0e+01] йвтъжпы
   out  : [s =  3.2e+01] yvtjps
   rev  : [s =  3.2e+01] yvtjps

#   282 : loss = -8.9e+00
   inp  : [s =  4.6e+01] ррюбчсч
   out  : [s =  3.7e+01] rrubchsch
   rev  : [s =  2.9e+01] ррубчщ

#   283 : loss = -8.9e+00
   inp  : [s =  3.4e+01] гргивъм
   out  : [s =  2.5e+01] grgivm
   rev  : [s =  2.9e+01] гргивм

#   284 : loss = -8.8e+00
   inp  : [s =  3.6e+01] ъяниббе
   out  : [s =  2.7e+01] ennibbe
   rev  : [s =  3.3e+01] энниббе

#   285 : loss = -8.8e+00
   inp  : [s =  3.8e+01] кёлйлбё
   out  : [s =  2.9e+01] kelylbe
   rev  : [s =  2.2e+01] келли будет
   WRN  : rev != "kelly be"

#   286 : loss = -8.8e+00
   inp  : [s =  4.0e+01] ъноююлё
   out  : [s =  3.1e+01] b - yule
   rev  : [s =  3.5e+01] б - йоль

#   287 : loss = -8.8e+00
   inp  : [s =  4.0e+01] уеюъажъ
   out  : [s =  3.1e+01] ueyuazh
   rev  : [s =  2.9e+01] уэюаж

#   288 : loss = -8.8e+00
   inp  : [s =  3.8e+01] бъагшёъ
   out  : [s =  2.9e+01] byagshe
   rev  : [s =  3.9e+01] сумку, которую она
   WRN  : rev != "bag she"

#   289 : loss = -8.8e+00
   inp  : [s =  3.4e+01] новзозё
   out  : [s =  2.5e+01] novzose
   rev  : [s =  3.1e+01] новзозе

#   290 : loss = -8.8e+00
   inp  : [s =  4.4e+01] зтвпсше
   out  : [s =  3.5e+01] ztvpshe
   rev  : [s =  3.7e+01] зтвпше

#   291 : loss = -8.7e+00
   inp  : [s =  4.4e+01] жщшжнйб
   out  : [s =  3.5e+01] zhshzhnyb
   rev  : [s =  2.4e+01] зшзн
   WRN  : rev != "zshzn"

#   292 : loss = -8.7e+00
   inp  : [s =  3.3e+01] доэсунд
   out  : [s =  2.4e+01] doesund
   rev  : [s =  1.5e+01] делает и
   WRN  : rev != "does and"

#   293 : loss = -8.7e+00
   inp  : [s =  4.1e+01] фггъдюн
   out  : [s =  3.2e+01] fggyun
   rev  : [s =  3.1e+01] фггюн

#   294 : loss = -8.7e+00
   inp  : [s =  4.5e+01] ьофжюид
   out  : [s =  3.7e+01] bofjuid
   rev  : [s =  3.8e+01] бофжуид

#   295 : loss = -8.7e+00
   inp  : [s =  4.5e+01] ьяхшжлг
   out  : [s =  3.7e+01] ehshjlg
   rev  : [s =  3.7e+01] ehshjlg

#   296 : loss = -8.7e+00
   inp  : [s =  4.4e+01] тзъьчвш
   out  : [s =  3.5e+01] tschvsh
   rev  : [s =  2.5e+01] чвшш

#   297 : loss = -8.7e+00
   inp  : [s =  5.0e+01] вёацсжю
   out  : [s =  4.1e+01] veatszhyu
   rev  : [s =  3.4e+01] веацжю

#   298 : loss = -8.7e+00
   inp  : [s =  4.2e+01] юожуцёв
   out  : [s =  3.3e+01] yuozhutsev
   rev  : [s =  3.0e+01] юдзюцу
   WRN  : rev != "youjutsu"

#   299 : loss = -8.7e+00
   inp  : [s =  4.0e+01] хйючлсч
   out  : [s =  3.1e+01] hyuchlsch
   rev  : [s =  2.7e+01] хюхльш

#   300 : loss = -8.6e+00
   inp  : [s =  4.4e+01] чмкрпнм
   out  : [s =  3.6e+01] chmkrpnm
   rev  : [s =  4.4e+01] чмкрпнм

#   301 : loss = -8.6e+00
   inp  : [s =  4.3e+01] сдпкхшё
   out  : [s =  3.5e+01] sdpkhshe
   rev  : [s =  2.9e+01] сдпхше

#   302 : loss = -8.6e+00
   inp  : [s =  3.9e+01] йахпшьх
   out  : [s =  3.0e+01] yahpshh
   rev  : [s =  3.8e+01] яхпшшш

#   303 : loss = -8.5e+00
   inp  : [s =  3.5e+01] инмърфь
   out  : [s =  2.7e+01] inmrf
   rev  : [s =  2.3e+01] imrf
   WRN  : rev != "imrf"

#   304 : loss = -8.5e+00
   inp  : [s =  3.5e+01] аждфиъь
   out  : [s =  2.7e+01] azhdfi
   rev  : [s =  2.2e+01] аздфи
   WRN  : rev != "azdfi"

#   305 : loss = -8.5e+00
   inp  : [s =  4.3e+01] абфршкк
   out  : [s =  3.4e+01] abfrshcc
   rev  : [s =  3.4e+01] abfrshcc

#   306 : loss = -8.5e+00
   inp  : [s =  4.5e+01] шрмпзщь
   out  : [s =  3.6e+01] shrmpzsch
   rev  : [s =  2.5e+01] креветки
   WRN  : rev != "shrimps"

#   307 : loss = -8.5e+00
   inp  : [s =  3.9e+01] ойётввй
   out  : [s =  3.0e+01] oyetvvy
   rev  : [s =  3.4e+01] ойетвви

#   308 : loss = -8.5e+00
   inp  : [s =  4.1e+01] еъуюзпц
   out  : [s =  3.2e+01] eyuzpc
   rev  : [s =  3.2e+01] eyuzpc

#   309 : loss = -8.4e+00
   inp  : [s =  4.4e+01] бъифййя
   out  : [s =  3.5e+01] byifyya
   rev  : [s =  4.3e+01] быифыя

#   310 : loss = -8.3e+00
   inp  : [s =  3.9e+01] еъярйхф
   out  : [s =  3.1e+01] eyaryhf
   rev  : [s =  3.4e+01] эйарихф

#   311 : loss = -8.3e+00
   inp  : [s =  4.3e+01] жэсюйэх
   out  : [s =  3.5e+01] zhesyueh
   rev  : [s =  3.8e+01] чжесюэ

#   312 : loss = -8.3e+00
   inp  : [s =  4.3e+01] отлтжеб
   out  : [s =  3.5e+01] otltzheb
   rev  : [s =  4.3e+01] отлтжеб

#   313 : loss = -8.3e+00
   inp  : [s =  3.5e+01] чьэцспи
   out  : [s =  2.7e+01] chetsspi
   rev  : [s =  2.1e+01] четспи

#   314 : loss = -8.1e+00
   inp  : [s =  3.5e+01] адэъютк
   out  : [s =  2.7e+01] adeyutk
   rev  : [s =  2.5e+01] адеютк

#   315 : loss = -8.0e+00
   inp  : [s =  4.1e+01] щотющйе
   out  : [s =  3.3e+01] schotyushche
   rev  : [s =  2.8e+01] шоттише
   WRN  : rev != "schottische"

#   316 : loss = -8.0e+00
   inp  : [s =  4.7e+01] лфюыжнх
   out  : [s =  3.9e+01] lfuyzhnh
   rev  : [s =  2.1e+01] фухх
   WRN  : rev != "fujh"

#   317 : loss = -8.0e+00
   inp  : [s =  3.8e+01] юужънье
   out  : [s =  3.0e+01] yuuzhanye
   rev  : [s =  3.5e+01] йуужань
   WRN  : rev != "yuuzhan"

#   318 : loss = -8.0e+00
   inp  : [s =  3.5e+01] жцэаэны
   out  : [s =  2.7e+01] lceaen
   rev  : [s =  2.7e+01] lceaen

#   319 : loss = -8.0e+00
   inp  : [s =  4.2e+01] съхмвгз
   out  : [s =  3.4e+01] skhmvgz
   rev  : [s =  4.1e+01] схмвгз

#   320 : loss = -7.9e+00
   inp  : [s =  4.7e+01] рлвнвшр
   out  : [s =  3.9e+01] rlvnvshr
   rev  : [s =  4.7e+01] рлвнвшр

#   321 : loss = -7.9e+00
   inp  : [s =  3.8e+01] аэждяэк
   out  : [s =  3.0e+01] aezhdaek
   rev  : [s =  2.1e+01] майданек
   WRN  : rev != "majdanek"

#   322 : loss = -7.9e+00
   inp  : [s =  4.3e+01] йджмтуц
   out  : [s =  3.5e+01] yjmtuts
   rev  : [s =  3.5e+01] yjmtuts

#   323 : loss = -7.9e+00
   inp  : [s =  4.4e+01] паъзшцр
   out  : [s =  3.7e+01] pazshtsr
   rev  : [s =  3.6e+01] пазшцр

#   324 : loss = -7.9e+00
   inp  : [s =  3.9e+01] фюэтючб
   out  : [s =  3.1e+01] fuetuchb
   rev  : [s =  3.7e+01] фуэтучб

#   325 : loss = -7.8e+00
   inp  : [s =  5.0e+01] мжвмвфз
   out  : [s =  4.2e+01] mzhvmvfz
   rev  : [s =  2.5e+01] mzvmz
   WRN  : rev != "mzvmz"

#   326 : loss = -7.8e+00
