[2023-03-04 17-11-25] d=  7, evals=1.0e+03, k= 50, k_top=  5
   inp  : [s =  4.0e+01] хтажнпл
   out  : [s =  2.8e+01] htahnpl
   rev  : [s =  2.8e+01] htahnpl

#   167 : loss = -1.2e+01
   inp  : [s =  4.1e+01] тзъёеаю
   out  : [s =  2.9e+01] tzeeyu
   rev  : [s =  2.9e+01] tzeeyu

#   168 : loss = -1.2e+01
   inp  : [s =  4.8e+01] гщяиёйд
   out  : [s =  3.6e+01] gschiaiide
   rev  : [s =  3.6e+01] gschiaiide

#   169 : loss = -1.2e+01
   inp  : [s =  3.5e+01] ипооуси
   out  : [s =  2.4e+01] ipowsi
   rev  : [s =  2.4e+01] ipowsi

#   170 : loss = -1.2e+01
   inp  : [s =  3.9e+01] мсфлгъь
   out  : [s =  2.7e+01] msflgj
   rev  : [s =  2.7e+01] msflgj

#   171 : loss = -1.2e+01
   inp  : [s =  4.3e+01] кфъгндц
   out  : [s =  3.1e+01] Kfgndz
   rev  : [s =  3.1e+01] Kfgndz

#   172 : loss = -1.1e+01
   inp  : [s =  4.5e+01] чжьпфьм
   out  : [s =  3.3e+01] chjpfm
   rev  : [s =  3.3e+01] chjpfm

#   173 : loss = -1.1e+01
   inp  : [s =  5.0e+01] ъььдрвх
   out  : [s =  3.9e+01] ььdrvh
   rev  : [s =  3.5e+01] ььдрвх

#   174 : loss = -1.1e+01
   inp  : [s =  4.3e+01] сдпкхчё
   out  : [s =  3.2e+01] sdpcchoe
   rev  : [s =  3.2e+01] sdpcchoe

#   175 : loss = -1.1e+01
   inp  : [s =  4.3e+01] штхьацш
   out  : [s =  3.2e+01] shkhyatsh
   rev  : [s =  3.3e+01] шхьятш

#   176 : loss = -1.1e+01
   inp  : [s =  3.5e+01] удойююь
   out  : [s =  2.4e+01] udoyuyu
   rev  : [s =  2.4e+01] udoyuyu

#   177 : loss = -1.1e+01
   inp  : [s =  4.1e+01] фпёрдбм
   out  : [s =  3.0e+01] fpyrdbm
   rev  : [s =  3.0e+01] fpyrdbm

#   178 : loss = -1.1e+01
   inp  : [s =  4.5e+01] узъьчбч
   out  : [s =  3.4e+01] uzjchbch
   rev  : [s =  3.4e+01] uzjchbch

#   179 : loss = -1.1e+01
   inp  : [s =  3.1e+01] гглёкан
   out  : [s =  2.0e+01] gglucan
   rev  : [s =  2.2e+01] глюкан

#   180 : loss = -1.1e+01
   inp  : [s =  4.2e+01] ксжиосё
   out  : [s =  3.1e+01] xjioso
   rev  : [s =  3.1e+01] xjioso

#   181 : loss = -1.1e+01
   inp  : [s =  3.6e+01] геявтъй
   out  : [s =  2.4e+01] Geavtj
   rev  : [s =  2.4e+01] Geavtj

#   182 : loss = -1.1e+01
   inp  : [s =  4.5e+01] жщчжмйб
   out  : [s =  3.4e+01] zhchjmjb
   rev  : [s =  3.4e+01] zhchjmjb

#   183 : loss = -1.1e+01
   inp  : [s =  4.0e+01] ыёаяръщ
   out  : [s =  2.9e+01] yyoyar's
   rev  : [s =  1.7e+01] ёяр

#   184 : loss = -1.1e+01
   inp  : [s =  4.1e+01] сяээйпш
   out  : [s =  3.0e+01] xiaepsh
   rev  : [s =  3.0e+01] xiaepsh

#   185 : loss = -1.1e+01
   inp  : [s =  3.6e+01] ндетюжъ
   out  : [s =  2.5e+01] ndetug
   rev  : [s =  2.5e+01] ndetug

#   186 : loss = -1.1e+01
   inp  : [s =  4.1e+01] дрмзмьз
   out  : [s =  3.0e+01] drmzmyz
   rev  : [s =  3.0e+01] drmzmyz

#   187 : loss = -1.1e+01
   inp  : [s =  4.5e+01] ньмчрбх
   out  : [s =  3.4e+01] Nmchrbh
   rev  : [s =  3.4e+01] Nmchrbh

#   188 : loss = -1.1e+01
   inp  : [s =  3.2e+01] офмеёйн
   out  : [s =  2.1e+01] ofmein
   rev  : [s =  2.4e+01] из мейна

#   189 : loss = -1.1e+01
   inp  : [s =  4.5e+01] гьщдбоё
   out  : [s =  3.4e+01] gjdboyo
   rev  : [s =  3.4e+01] gjdboyo

#   190 : loss = -1.1e+01
   inp  : [s =  4.3e+01] дктыуъа
   out  : [s =  3.2e+01] dktyuua
   rev  : [s =  3.2e+01] dktyuua

#   191 : loss = -1.1e+01
   inp  : [s =  5.1e+01] бплвбйы
   out  : [s =  4.0e+01] bplvbjyy
   rev  : [s =  4.0e+01] bplvbjyy

#   192 : loss = -1.1e+01
   inp  : [s =  3.4e+01] иммърфь
   out  : [s =  2.3e+01] immrf
   rev  : [s =  2.4e+01] иммрф

#   193 : loss = -1.1e+01
   inp  : [s =  4.0e+01] ггфсбнт
   out  : [s =  2.9e+01] ggfsbnt
   rev  : [s =  2.9e+01] ggfsbnt

#   194 : loss = -1.1e+01
   inp  : [s =  4.2e+01] ртгншнр
   out  : [s =  3.1e+01] rtgsnr
   rev  : [s =  3.1e+01] rtgsnr

#   195 : loss = -1.1e+01
   inp  : [s =  4.2e+01] црььйфь
   out  : [s =  3.2e+01] tsrjjfj
   rev  : [s =  3.2e+01] tsrjjfj

#   196 : loss = -1.1e+01
   inp  : [s =  4.0e+01] иишджиы
   out  : [s =  2.9e+01] yishjii
   rev  : [s =  2.9e+01] yishjii

#   197 : loss = -1.1e+01
   inp  : [s =  4.8e+01] нмьрщшт
   out  : [s =  3.7e+01] nmjrshsht
   rev  : [s =  3.7e+01] nmjrshsht

#   198 : loss = -1.1e+01
   inp  : [s =  4.3e+01] доьрхтз
   out  : [s =  3.2e+01] dohrhtz
   rev  : [s =  2.7e+01] дорхтц

#   199 : loss = -1.1e+01
   inp  : [s =  4.1e+01] шъиуэом
   out  : [s =  3.0e+01] shiueom
   rev  : [s =  3.0e+01] шиуэом

#   200 : loss = -1.1e+01
   inp  : [s =  4.1e+01] мйкикпб
   out  : [s =  3.0e+01] mikekpb
   rev  : [s =  3.0e+01] mikekpb

#   201 : loss = -1.1e+01
   inp  : [s =  4.4e+01] зйхыящы
   out  : [s =  3.3e+01] zykhyyashchy
   rev  : [s =  3.3e+01] zykhyyashchy

#   202 : loss = -1.1e+01
   inp  : [s =  3.8e+01] уъуютнг
   out  : [s =  2.7e+01] uyuyutng
   rev  : [s =  2.7e+01] uyuyutng

#   203 : loss = -1.1e+01
   inp  : [s =  4.2e+01] счдофлм
   out  : [s =  3.2e+01] schdoflm
   rev  : [s =  3.2e+01] schdoflm

#   204 : loss = -1.1e+01
   inp  : [s =  4.2e+01] мёнщкзц
   out  : [s =  3.1e+01] menschkzz
   rev  : [s =  3.1e+01] menschkzz

#   205 : loss = -1.1e+01
   inp  : [s =  4.1e+01] отвлэмм
   out  : [s =  3.0e+01] otvlemm
   rev  : [s =  3.0e+01] otvlemm

#   206 : loss = -1.1e+01
   inp  : [s =  3.9e+01] чытъшэб
   out  : [s =  2.8e+01] chytyshab
   rev  : [s =  3.6e+01] чытысхаб

#   207 : loss = -1.1e+01
   inp  : [s =  3.8e+01] егзнчшв
   out  : [s =  2.8e+01] egznschw
   rev  : [s =  2.8e+01] egznschw

#   208 : loss = -1.1e+01
   inp  : [s =  4.6e+01] ъухвмгс
   out  : [s =  3.5e+01] Yuhvmgs
   rev  : [s =  3.5e+01] Yuhvmgs

#   209 : loss = -1.0e+01
   inp  : [s =  4.0e+01] ачбцеьу
   out  : [s =  2.9e+01] achbceu
   rev  : [s =  2.9e+01] achbceu

#   210 : loss = -1.0e+01
   inp  : [s =  4.5e+01] чтышлжъ
   out  : [s =  3.4e+01] chtyshlzh
   rev  : [s =  3.4e+01] chtyshlzh

#   211 : loss = -1.0e+01
   inp  : [s =  4.7e+01] чзрпшбй
   out  : [s =  3.6e+01] hzrpshbj
   rev  : [s =  3.6e+01] hzrpshbj

#   212 : loss = -1.0e+01
   inp  : [s =  3.3e+01] минйынь
   out  : [s =  2.3e+01] minyin
   rev  : [s =  2.1e+01] минъин

#   213 : loss = -1.0e+01
   inp  : [s =  5.1e+01] эгуыфщп
   out  : [s =  4.1e+01] eguyfschp
   rev  : [s =  4.1e+01] eguyfschp

#   214 : loss = -1.0e+01
   inp  : [s =  4.9e+01] чждкрщм
   out  : [s =  3.9e+01] hjdkrschm
   rev  : [s =  3.9e+01] hjdkrschm

#   215 : loss = -1.0e+01
   inp  : [s =  4.7e+01] сжъиуйь
   out  : [s =  3.7e+01] szhiuyi
   rev  : [s =  3.7e+01] szhiuyi

#   216 : loss = -1.0e+01
   inp  : [s =  3.6e+01] аняжьвч
   out  : [s =  2.6e+01] anyajwch
   rev  : [s =  2.6e+01] anyajwch

#   217 : loss = -1.0e+01
   inp  : [s =  4.2e+01] юьрцэик
   out  : [s =  3.2e+01] yurtsaic
   rev  : [s =  3.1e+01] юрцаич

#   218 : loss = -1.0e+01
   inp  : [s =  4.1e+01] ъфхпяпь
   out  : [s =  3.0e+01] ufxpian
   rev  : [s =  3.0e+01] ufxpian

#   219 : loss = -1.0e+01
   inp  : [s =  4.6e+01] щмчндлц
   out  : [s =  3.6e+01] shmcndlc
   rev  : [s =  3.6e+01] shmcndlc

#   220 : loss = -1.0e+01
   inp  : [s =  4.3e+01] эьхюйоа
   out  : [s =  3.3e+01] ehyuya
   rev  : [s =  3.3e+01] ehyuya

#   221 : loss = -1.0e+01
   inp  : [s =  3.9e+01] зхтякск
   out  : [s =  2.9e+01] zhtyaks
   rev  : [s =  2.5e+01] жтяки

#   222 : loss = -1.0e+01
   inp  : [s =  4.0e+01] мрцижтц
   out  : [s =  3.0e+01] mrcijtz
   rev  : [s =  3.0e+01] mrcijtz

#   223 : loss = -1.0e+01
   inp  : [s =  3.9e+01] цзуйзшж
   out  : [s =  2.9e+01] zuizzh
   rev  : [s =  2.9e+01] zuizzh

#   224 : loss = -1.0e+01
   inp  : [s =  4.0e+01] жфмаеъь
   out  : [s =  3.0e+01] zhfmaeh
   rev  : [s =  3.0e+01] zhfmaeh

#   225 : loss = -1.0e+01
   inp  : [s =  3.1e+01] флыпьюк
   out  : [s =  2.1e+01] flipjack
   rev  : [s =  3.8e+01] флипджек

#   226 : loss = -1.0e+01
   inp  : [s =  4.6e+01] гэирфжю
   out  : [s =  3.6e+01] gairfuju
   rev  : [s =  3.6e+01] gairfuju

#   227 : loss = -1.0e+01
   inp  : [s =  3.8e+01] кфнёноу
   out  : [s =  2.8e+01] cfnonow
   rev  : [s =  2.8e+01] cfnonow

#   228 : loss = -1.0e+01
   inp  : [s =  3.5e+01] тутйкмъ
   out  : [s =  2.5e+01] herejkm
   rev  : [s =  2.5e+01] herejkm

#   229 : loss = -9.9e+00
   inp  : [s =  4.8e+01] зюеыгбл
   out  : [s =  3.8e+01] zueygbl
   rev  : [s =  3.8e+01] zueygbl

#   230 : loss = -9.9e+00
   inp  : [s =  5.2e+01] чцзтйюь
   out  : [s =  4.2e+01] huzztuju
   rev  : [s =  4.2e+01] huzztuju

#   231 : loss = -9.9e+00
   inp  : [s =  5.0e+01] бхыуюъп
   out  : [s =  4.1e+01] bhyuyuup
   rev  : [s =  4.1e+01] bhyuyuup

#   232 : loss = -9.9e+00
   inp  : [s =  4.3e+01] слвнвчп
   out  : [s =  3.3e+01] slvnvchp
   rev  : [s =  3.3e+01] slvnvchp

#   233 : loss = -9.9e+00
   inp  : [s =  4.2e+01] тзфдьец
   out  : [s =  3.2e+01] tzfdiec
   rev  : [s =  3.2e+01] tzfdiec

#   234 : loss = -9.8e+00
   inp  : [s =  3.9e+01] шешъыъв
   out  : [s =  2.9e+01] sheshyv
   rev  : [s =  2.9e+01] sheshyv

#   235 : loss = -9.8e+00
   inp  : [s =  4.1e+01] фиумэяь
   out  : [s =  3.1e+01] fiumeya
   rev  : [s =  3.1e+01] fiumeya

#   236 : loss = -9.8e+00
   inp  : [s =  4.4e+01] ккдмыёш
   out  : [s =  3.4e+01] kkdmyosh
   rev  : [s =  3.4e+01] kkdmyosh

#   237 : loss = -9.8e+00
   inp  : [s =  4.0e+01] каэкйдн
   out  : [s =  3.0e+01] kaekdn
   rev  : [s =  3.0e+01] kaekdn

#   238 : loss = -9.6e+00
   inp  : [s =  4.6e+01] зфнпхыб
   out  : [s =  3.6e+01] zfnphyb
   rev  : [s =  3.6e+01] zfnphyb

#   239 : loss = -9.6e+00
   inp  : [s =  3.9e+01] ъотъжяя
   out  : [s =  3.0e+01] Yotjaia
   rev  : [s =  3.0e+01] Yotjaia

#   240 : loss = -9.5e+00
   inp  : [s =  4.2e+01] жвуиячъ
   out  : [s =  3.2e+01] zhvuyiach
   rev  : [s =  3.2e+01] zhvuyiach

#   241 : loss = -9.4e+00
   inp  : [s =  3.7e+01] теалчзй
   out  : [s =  2.7e+01] tealchy
   rev  : [s =  2.7e+01] tealchy

#   242 : loss = -9.4e+00
   inp  : [s =  4.6e+01] тхчлкцм
   out  : [s =  3.7e+01] Txchlktsm
   rev  : [s =  3.7e+01] Txchlktsm

#   243 : loss = -9.4e+00
   inp  : [s =  3.4e+01] идвыгеч
   out  : [s =  2.4e+01] idwych
   rev  : [s =  2.4e+01] idwych

#   244 : loss = -9.3e+00
   inp  : [s =  4.6e+01] ъяэзгтж
   out  : [s =  3.7e+01] yaezgtj
   rev  : [s =  3.7e+01] yaezgtj

#   245 : loss = -9.3e+00
   inp  : [s =  3.9e+01] нэиькэб
   out  : [s =  3.0e+01] neiikeb
   rev  : [s =  3.0e+01] neiikeb

#   246 : loss = -9.2e+00
   inp  : [s =  4.2e+01] пьпэясг
   out  : [s =  3.3e+01] ppaeyasg
   rev  : [s =  3.3e+01] ppaeyasg

#   247 : loss = -9.2e+00
   inp  : [s =  3.3e+01] ёвебущь
   out  : [s =  2.4e+01] evebusch
   rev  : [s =  2.4e+01] evebusch

#   248 : loss = -9.2e+00
   inp  : [s =  4.7e+01] аьфзлшъ
   out  : [s =  3.8e+01] ayfzlsch
   rev  : [s =  3.8e+01] ayfzlsch

#   249 : loss = -9.2e+00
   inp  : [s =  4.9e+01] блдкфнч
   out  : [s =  3.9e+01] bldkfnch
   rev  : [s =  3.9e+01] bldkfnch

#   250 : loss = -9.2e+00
   inp  : [s =  4.8e+01] хсюаычп
   out  : [s =  3.9e+01] hsyuachp
   rev  : [s =  3.9e+01] hsyuachp

#   251 : loss = -9.2e+00
   inp  : [s =  4.1e+01] цшыгмги
   out  : [s =  3.2e+01] tsygmgy
   rev  : [s =  3.2e+01] tsygmgy

#   252 : loss = -9.2e+00
   inp  : [s =  3.7e+01] ьдусьрч
   out  : [s =  2.8e+01] ydusrch
   rev  : [s =  2.8e+01] ydusrch

#   253 : loss = -9.1e+00
   inp  : [s =  4.5e+01] дхмфошэ
   out  : [s =  3.6e+01] dhmfoshe
   rev  : [s =  3.6e+01] dhmfoshe

#   254 : loss = -9.0e+00
   inp  : [s =  4.0e+01] иряефоы
   out  : [s =  3.1e+01] ireaefos
   rev  : [s =  3.1e+01] ireaefos

#   255 : loss = -9.0e+00
   inp  : [s =  3.9e+01] пьсчзнэ
   out  : [s =  3.0e+01] Pyschzne
   rev  : [s =  3.0e+01] Pyschzne

#   256 : loss = -9.0e+00
   inp  : [s =  4.1e+01] мжбвхьо
   out  : [s =  3.2e+01] mjbvhjo
   rev  : [s =  3.2e+01] mjbvhjo

#   257 : loss = -9.0e+00
   inp  : [s =  3.8e+01] оуамшшй
   out  : [s =  2.9e+01] owamshy
   rev  : [s =  2.0e+01] овамши

#   258 : loss = -8.9e+00
   inp  : [s =  3.5e+01] сацьцря
   out  : [s =  2.6e+01] satsya
   rev  : [s =  1.3e+01] сатья

#   259 : loss = -8.8e+00
   inp  : [s =  4.6e+01] уэьухгщ
   out  : [s =  3.7e+01] uehughgsch
   rev  : [s =  3.7e+01] uehughgsch

#   260 : loss = -8.8e+00
   inp  : [s =  4.2e+01] гкумвпг
   out  : [s =  3.3e+01] gkumwpg
   rev  : [s =  3.3e+01] gkumwpg

#   261 : loss = -8.8e+00
   inp  : [s =  3.7e+01] сбъгьюй
   out  : [s =  2.8e+01] sbgyui
   rev  : [s =  2.8e+01] sbgyui

#   262 : loss = -8.7e+00
   inp  : [s =  3.4e+01] цфакчць
   out  : [s =  2.5e+01] tsfakci
   rev  : [s =  2.5e+01] tsfakci

#   263 : loss = -8.7e+00
   inp  : [s =  3.6e+01] дзхсыли
   out  : [s =  2.8e+01] dhsyli
   rev  : [s =  2.8e+01] dhsyli

#   264 : loss = -8.7e+00
   inp  : [s =  4.0e+01] уеюъажъ
   out  : [s =  3.1e+01] uyeuage
   rev  : [s =  3.1e+01] uyeuage

#   265 : loss = -8.6e+00
   inp  : [s =  4.1e+01] йахошыф
   out  : [s =  3.2e+01] yahoshyf
   rev  : [s =  2.9e+01] яхошиф

#   266 : loss = -8.6e+00
   inp  : [s =  4.3e+01] мфнбдэз
   out  : [s =  3.4e+01] mfnbdez
   rev  : [s =  3.4e+01] mfnbdez

#   267 : loss = -8.6e+00
   inp  : [s =  4.9e+01] пэёбщрй
   out  : [s =  4.0e+01] poebschrei
   rev  : [s =  4.0e+01] poebschrei

#   268 : loss = -8.5e+00
   inp  : [s =  4.2e+01] смгьбцш
   out  : [s =  3.4e+01] cmgbtsch
   rev  : [s =  3.4e+01] cmgbtsch

#   269 : loss = -8.5e+00
   inp  : [s =  4.5e+01] атвклшм
   out  : [s =  3.6e+01] atvklshm
   rev  : [s =  3.6e+01] atvklshm

#   270 : loss = -8.5e+00
   inp  : [s =  4.0e+01] уоадмзл
   out  : [s =  3.1e+01] uoadmzl
   rev  : [s =  3.1e+01] uoadmzl

#   271 : loss = -8.5e+00
   inp  : [s =  4.1e+01] злышшмэ
   out  : [s =  3.3e+01] zlyshme
   rev  : [s =  3.3e+01] zlyshme

#   272 : loss = -8.4e+00
   inp  : [s =  3.7e+01] блыърие
   out  : [s =  2.9e+01] blyerie
   rev  : [s =  2.9e+01] blyerie

#   273 : loss = -8.4e+00
   inp  : [s =  3.5e+01] шьмрооф
   out  : [s =  2.7e+01] shmroof
   rev  : [s =  2.7e+01] shmroof

#   274 : loss = -8.4e+00
   inp  : [s =  3.5e+01] аждфиъь
   out  : [s =  2.7e+01] ajdfi
   rev  : [s =  2.7e+01] ajdfi

#   275 : loss = -8.4e+00
   inp  : [s =  5.1e+01] якхбсзе
   out  : [s =  4.3e+01] yackhbsze
   rev  : [s =  4.3e+01] yackhbsze

#   276 : loss = -8.3e+00
   inp  : [s =  3.9e+01] нчакеуъ
   out  : [s =  3.1e+01] nchakeu
   rev  : [s =  3.1e+01] nchakeu

#   277 : loss = -8.3e+00
   inp  : [s =  4.2e+01] хьбсюпь
   out  : [s =  3.4e+01] hjbsyup
   rev  : [s =  3.4e+01] hjbsyup

#   278 : loss = -8.3e+00
   inp  : [s =  4.6e+01] бпптфжр
   out  : [s =  3.8e+01] bpptfjr
   rev  : [s =  3.8e+01] bpptfjr

#   279 : loss = -8.3e+00
   inp  : [s =  4.0e+01] ияхнроэ
   out  : [s =  3.2e+01] iyahnroe
   rev  : [s =  3.2e+01] iyahnroe

#   280 : loss = -8.2e+00
   inp  : [s =  4.0e+01] нзъиюою
   out  : [s =  3.2e+01] nsyuoyu
   rev  : [s =  3.2e+01] nsyuoyu

#   281 : loss = -8.2e+00
   inp  : [s =  4.5e+01] бкйёабь
   out  : [s =  3.7e+01] bkkyoabb
   rev  : [s =  3.7e+01] bkkyoabb

#   282 : loss = -8.2e+00
   inp  : [s =  4.2e+01] хфуьхнй
   out  : [s =  3.3e+01] hfuHnY
   rev  : [s =  3.3e+01] hfuHnY

#   283 : loss = -8.1e+00
   inp  : [s =  3.8e+01] бфапщон
   out  : [s =  3.0e+01] bfapshon
   rev  : [s =  3.0e+01] bfapshon

#   284 : loss = -8.1e+00
   inp  : [s =  3.7e+01] клчочли
   out  : [s =  2.9e+01] klatcholi
   rev  : [s =  3.4e+01] клатчоли

#   285 : loss = -8.1e+00
   inp  : [s =  4.4e+01] йпзуёёь
   out  : [s =  3.5e+01] yepzuey
   rev  : [s =  3.5e+01] yepzuey

#   286 : loss = -8.1e+00
   inp  : [s =  3.8e+01] лёпдъпц
   out  : [s =  3.0e+01] Lopdepz
   rev  : [s =  3.0e+01] Lopdepz

#   287 : loss = -8.0e+00
   inp  : [s =  4.2e+01] иёхкйшу
   out  : [s =  3.4e+01] yyohkishu
   rev  : [s =  3.4e+01] yyohkishu

#   288 : loss = -8.0e+00
   inp  : [s =  4.1e+01] алвиэгб
   out  : [s =  3.3e+01] alviegb
   rev  : [s =  3.3e+01] alviegb

#   289 : loss = -8.0e+00
   inp  : [s =  4.6e+01] штшнлфж
   out  : [s =  3.8e+01] shschnlfj
   rev  : [s =  3.8e+01] shschnlfj

#   290 : loss = -8.0e+00
   inp  : [s =  4.5e+01] ьофжюид
   out  : [s =  3.7e+01] Yofjuid
   rev  : [s =  3.7e+01] Yofjuid

#   291 : loss = -8.0e+00
   inp  : [s =  4.7e+01] ягнжчшю
   out  : [s =  3.9e+01] Jagngschu
   rev  : [s =  3.4e+01] Ягнгшу

#   292 : loss = -8.0e+00
   inp  : [s =  4.8e+01] кшфчлгп
   out  : [s =  4.0e+01] kshfchlgp
   rev  : [s =  4.0e+01] kshfchlgp

#   293 : loss = -7.9e+00
   inp  : [s =  4.3e+01] тыцсмик
   out  : [s =  3.5e+01] youtzsmick
   rev  : [s =  3.5e+01] youtzsmick

#   294 : loss = -7.9e+00
   inp  : [s =  4.3e+01] мыыцрво
   out  : [s =  3.5e+01] weyzrvo
   rev  : [s =  3.5e+01] weyzrvo

#   295 : loss = -7.9e+00
   inp  : [s =  3.8e+01] уцюйштш
   out  : [s =  3.0e+01] uyushtsh
   rev  : [s =  2.6e+01] уюштш

#   296 : loss = -7.8e+00
   inp  : [s =  4.5e+01] ёсъууяф
   out  : [s =  3.7e+01] YOSHUYAF
   rev  : [s =  3.7e+01] YOSHUYAF

#   297 : loss = -7.8e+00
   inp  : [s =  4.5e+01] апкюжэё
   out  : [s =  3.7e+01] apkugeo
   rev  : [s =  3.4e+01] апкугео

#   298 : loss = -7.8e+00
   inp  : [s =  4.1e+01] рлобмжл
   out  : [s =  3.3e+01] rlobmjl
   rev  : [s =  3.3e+01] rlobmjl

#   299 : loss = -7.8e+00
   inp  : [s =  4.0e+01] абупшкй
   out  : [s =  3.2e+01] abupshki
   rev  : [s =  2.8e+01] абупшки

#   300 : loss = -7.8e+00
   inp  : [s =  5.2e+01] кцъхлчй
   out  : [s =  4.4e+01] ktsuchlchy
   rev  : [s =  4.4e+01] ktsuchlchy

#   301 : loss = -7.8e+00
   inp  : [s =  3.6e+01] ээеовжн
   out  : [s =  2.8e+01] eeovjn
   rev  : [s =  2.8e+01] eeovjn

#   302 : loss = -7.7e+00
   inp  : [s =  4.5e+01] йхдчмлв
   out  : [s =  3.8e+01] yhdchmlv
   rev  : [s =  3.8e+01] yhdchmlv

#   303 : loss = -7.7e+00
   inp  : [s =  4.0e+01] иёбюлгв
   out  : [s =  3.2e+01] yyobulgv
   rev  : [s =  3.2e+01] yyobulgv

#   304 : loss = -7.7e+00
   inp  : [s =  4.4e+01] хыяяччп
   out  : [s =  3.6e+01] xyyayachp
   rev  : [s =  3.6e+01] xyyayachp

#   305 : loss = -7.7e+00
   inp  : [s =  4.3e+01] шьвдвшй
   out  : [s =  3.5e+01] shvdvshy
   rev  : [s =  3.5e+01] shvdvshy

#   306 : loss = -7.7e+00
   inp  : [s =  4.1e+01] мжгюууб
   out  : [s =  3.3e+01] mjgyuub
   rev  : [s =  3.3e+01] mjgyuub

#   307 : loss = -7.6e+00
   inp  : [s =  3.9e+01] иьеьреш
   out  : [s =  3.1e+01] yjeresh
   rev  : [s =  3.1e+01] yjeresh

#   308 : loss = -7.6e+00
   inp  : [s =  5.2e+01] ъхдлйюе
   out  : [s =  4.4e+01] ъhdljue
   rev  : [s =  4.4e+01] ъхдлжуе

#   309 : loss = -7.6e+00
   inp  : [s =  4.0e+01] коазйрп
   out  : [s =  3.2e+01] koazirp
   rev  : [s =  3.2e+01] koazirp

#   310 : loss = -7.5e+00
   inp  : [s =  4.8e+01] кебщжэъ
   out  : [s =  4.1e+01] kebshchezhe
   rev  : [s =  2.9e+01] кебщеже

#   311 : loss = -7.5e+00
   inp  : [s =  3.5e+01] рбьссом
   out  : [s =  2.8e+01] rbssom
   rev  : [s =  2.8e+01] rbssom

#   312 : loss = -7.4e+00
   inp  : [s =  4.4e+01] мдтхзтк
   out  : [s =  3.7e+01] mdtxztk
   rev  : [s =  3.7e+01] mdtxztk

#   313 : loss = -7.4e+00
   inp  : [s =  4.4e+01] йкыцюгъ
   out  : [s =  3.6e+01] ykytsug
   rev  : [s =  3.6e+01] ykytsug

#   314 : loss = -7.4e+00
   inp  : [s =  3.4e+01] ьвемьйт
   out  : [s =  2.7e+01] yyemjt
   rev  : [s =  2.7e+01] yyemjt

#   315 : loss = -7.4e+00
   inp  : [s =  4.4e+01] стбфиоэ
   out  : [s =  3.6e+01] stbfioe
   rev  : [s =  3.6e+01] stbfioe

#   316 : loss = -7.4e+00
   inp  : [s =  4.5e+01] зчьамщъ
   out  : [s =  3.7e+01] zchyamshch
   rev  : [s =  3.7e+01] zchyamshch

#   317 : loss = -7.4e+00
   inp  : [s =  4.3e+01] цлйааве
   out  : [s =  3.6e+01] tsljiawe
   rev  : [s =  3.6e+01] tsljiawe

#   318 : loss = -7.4e+00
   inp  : [s =  3.6e+01] ъяниббе
   out  : [s =  2.8e+01] yanibbe
   rev  : [s =  2.8e+01] yanibbe

#   319 : loss = -7.4e+00
   inp  : [s =  3.7e+01] гтошйаз
   out  : [s =  3.0e+01] gtoshyaz
   rev  : [s =  3.0e+01] gtoshyaz

#   320 : loss = -7.3e+00
   inp  : [s =  3.4e+01] новзозё
   out  : [s =  2.6e+01] novzozo
   rev  : [s =  2.6e+01] novzozo

#   321 : loss = -7.3e+00
   inp  : [s =  3.5e+01] адэъютк
   out  : [s =  2.8e+01] adejutk
   rev  : [s =  2.8e+01] adejutk

#   322 : loss = -7.3e+00
   inp  : [s =  4.3e+01] вьммьрю
   out  : [s =  3.6e+01] vymmjrju
   rev  : [s =  3.6e+01] vymmjrju

#   323 : loss = -7.2e+00
   inp  : [s =  3.7e+01] бзыклъб
   out  : [s =  3.0e+01] bzyklub
   rev  : [s =  3.0e+01] bzyklub

#   324 : loss = -7.1e+00
   inp  : [s =  3.3e+01] гргивъл
   out  : [s =  2.6e+01] grgivl
   rev  : [s =  2.6e+01] grgivl

#   325 : loss = -7.1e+00
   inp  : [s =  4.0e+01] фтьэктш
   out  : [s =  3.3e+01] ftektsh
   rev  : [s =  3.3e+01] ftektsh

#   326 : loss = -7.1e+00
   inp  : [s =  3.3e+01] рйрьиат
   out  : [s =  2.6e+01] ryriyat
   rev  : [s =  2.6e+01] ryriyat

#   327 : loss = -7.1e+00
   inp  : [s =  4.3e+01] нуьжвщк
   out  : [s =  3.6e+01] nuzhvshchk
   rev  : [s =  3.6e+01] nuzhvshchk

#   328 : loss = -7.0e+00
   inp  : [s =  4.5e+01] азшвнфь
   out  : [s =  3.8e+01] azshvnfy
   rev  : [s =  3.8e+01] azshvnfy

#   329 : loss = -7.0e+00
   inp  : [s =  3.7e+01] рхыкъчь
   out  : [s =  3.0e+01] rhykch
   rev  : [s =  1.5e+01] рикч

#   330 : loss = -7.0e+00
   inp  : [s =  4.6e+01] ъыклщьн
   out  : [s =  3.9e+01] uykklshtn
   rev  : [s =  3.9e+01] uykklshtn

#   331 : loss = -7.0e+00
   inp  : [s =  4.6e+01] ржфпугё
